2011-07-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,35
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,123510
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,27109
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,36010
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,19137
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,695
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,3304
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,2388
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,3143
2011-07-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,11
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,52845
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,9171
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,16781
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,9
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,-1
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,49015
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,10319
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,16544
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,12336
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,1854
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,1052
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,1142
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,2448
2011-07-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,4
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,40005
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,6716
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,10361
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,6234
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,573
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,506
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,1600
2011-07-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-07-01,SPLITSYS  UNDER 16.5 BTU,0
2011-07-01,SPLITSYS  UNDER 16.5 BTU,0
2011-07-01,SPLITSYS  UNDER 16.5 BTU,0
2011-07-01,SPLITSYS  UNDER 16.5 BTU,0
2011-07-01,SPLITSYS  UNDER 16.5 BTU,16937
2011-07-01,SPLITSYS  UNDER 16.5 BTU,187
2011-07-01,SPLITSYS  UNDER 16.5 BTU,2
2011-07-01,SPLITSYS  UNDER 16.5 BTU,2746
2011-07-01,SPLITSYS  UNDER 16.5 BTU,1412
2011-07-01,SPLITSYS  UNDER 16.5 BTU,13
2011-07-01,SPLITSYS  UNDER 16.5 BTU,0
2011-07-01,SPLITSYS  UNDER 16.5 BTU,7218
2011-07-01,SPLITSYS  UNDER 16.5 BTU,0
2011-07-01,SPLITSYS  16.5-21.9 BTUH,0
2011-07-01,SPLITSYS  16.5-21.9 BTUH,1076
2011-07-01,SPLITSYS  16.5-21.9 BTUH,0
2011-07-01,SPLITSYS  16.5-21.9 BTUH,0
2011-07-01,SPLITSYS  16.5-21.9 BTUH,123353
2011-07-01,SPLITSYS  16.5-21.9 BTUH,13370
2011-07-01,SPLITSYS  16.5-21.9 BTUH,1710
2011-07-01,SPLITSYS  16.5-21.9 BTUH,7976
2011-07-01,SPLITSYS  16.5-21.9 BTUH,0
2011-07-01,SPLITSYS  16.5-21.9 BTUH,0
2011-07-01,SPLITSYS  16.5-21.9 BTUH,5833
2011-07-01,SPLITSYS  16.5-21.9 BTUH,1302
2011-07-01,SPLITSYS  16.5-21.9 BTUH,0
2011-07-01,SPLITSYS  22.0-26.9 BTUH,0
2011-07-01,SPLITSYS  22.0-26.9 BTUH,2029
2011-07-01,SPLITSYS  22.0-26.9 BTUH,0
2011-07-01,SPLITSYS  22.0-26.9 BTUH,0
2011-07-01,SPLITSYS  22.0-26.9 BTUH,372326
2011-07-01,SPLITSYS  22.0-26.9 BTUH,44807
2011-07-01,SPLITSYS  22.0-26.9 BTUH,8147
2011-07-01,SPLITSYS  22.0-26.9 BTUH,27630
2011-07-01,SPLITSYS  22.0-26.9 BTUH,9112
2011-07-01,SPLITSYS  22.0-26.9 BTUH,543
2011-07-01,SPLITSYS  22.0-26.9 BTUH,3782
2011-07-01,SPLITSYS  22.0-26.9 BTUH,2396
2011-07-01,SPLITSYS  22.0-26.9 BTUH,0
2011-07-01,SPLITSYS  27.0-32.9 BTUH,0
2011-07-01,SPLITSYS  27.0-32.9 BTUH,641
2011-07-01,SPLITSYS  27.0-32.9 BTUH,0
2011-07-01,SPLITSYS  27.0-32.9 BTUH,0
2011-07-01,SPLITSYS  27.0-32.9 BTUH,316884
2011-07-01,SPLITSYS  27.0-32.9 BTUH,47776
2011-07-01,SPLITSYS  27.0-32.9 BTUH,4800
2011-07-01,SPLITSYS  27.0-32.9 BTUH,29117
2011-07-01,SPLITSYS  27.0-32.9 BTUH,439
2011-07-01,SPLITSYS  27.0-32.9 BTUH,-9
2011-07-01,SPLITSYS  27.0-32.9 BTUH,2
2011-07-01,SPLITSYS  27.0-32.9 BTUH,247
2011-07-01,SPLITSYS  27.0-32.9 BTUH,0
2011-07-01,SPLITSYS  33.0-38.9 BTUH,0
2011-07-01,SPLITSYS  33.0-38.9 BTUH,523
2011-07-01,SPLITSYS  33.0-38.9 BTUH,0
2011-07-01,SPLITSYS  33.0-38.9 BTUH,0
2011-07-01,SPLITSYS  33.0-38.9 BTUH,372142
2011-07-01,SPLITSYS  33.0-38.9 BTUH,61413
2011-07-01,SPLITSYS  33.0-38.9 BTUH,19992
2011-07-01,SPLITSYS  33.0-38.9 BTUH,50488
2011-07-01,SPLITSYS  33.0-38.9 BTUH,8075
2011-07-01,SPLITSYS  33.0-38.9 BTUH,3062
2011-07-01,SPLITSYS  33.0-38.9 BTUH,0
2011-07-01,SPLITSYS  33.0-38.9 BTUH,6419
2011-07-01,SPLITSYS  33.0-38.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,17
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,135990
2011-07-01,SPLITSYS  39.0-43.9 BTUH,29783
2011-07-01,SPLITSYS  39.0-43.9 BTUH,14887
2011-07-01,SPLITSYS  39.0-43.9 BTUH,17562
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,289
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  39.0-43.9 BTUH,0
2011-07-01,SPLITSYS  44.0-53.9 BTUH,0
2011-07-01,SPLITSYS  44.0-53.9 BTUH,235
2011-07-01,SPLITSYS  44.0-53.9 BTUH,0
2011-07-01,SPLITSYS  44.0-53.9 BTUH,0
2011-07-01,SPLITSYS  44.0-53.9 BTUH,184606
2011-07-01,SPLITSYS  44.0-53.9 BTUH,37241
2011-07-01,SPLITSYS  44.0-53.9 BTUH,9102
2011-07-01,SPLITSYS  44.0-53.9 BTUH,32087
2011-07-01,SPLITSYS  44.0-53.9 BTUH,10302
2011-07-01,SPLITSYS  44.0-53.9 BTUH,1658
2011-07-01,SPLITSYS  44.0-53.9 BTUH,0
2011-07-01,SPLITSYS  44.0-53.9 BTUH,4051
2011-07-01,SPLITSYS  44.0-53.9 BTUH,0
2011-07-01,SPLITSYS  54.0-64.9 BTUH,0
2011-07-01,SPLITSYS  54.0-64.9 BTUH,1073
2011-07-01,SPLITSYS  54.0-64.9 BTUH,0
2011-07-01,SPLITSYS  54.0-64.9 BTUH,0
2011-07-01,SPLITSYS  54.0-64.9 BTUH,168305
2011-07-01,SPLITSYS  54.0-64.9 BTUH,23412
2011-07-01,SPLITSYS  54.0-64.9 BTUH,6596
2011-07-01,SPLITSYS  54.0-64.9 BTUH,25410
2011-07-01,SPLITSYS  54.0-64.9 BTUH,3044
2011-07-01,SPLITSYS  54.0-64.9 BTUH,829
2011-07-01,SPLITSYS  54.0-64.9 BTUH,0
2011-07-01,SPLITSYS  54.0-64.9 BTUH,3087
2011-07-01,SPLITSYS  54.0-64.9 BTUH,0
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,8108
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,3761
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,1765
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,7784
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,1979
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,1702
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,385
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,38974
2011-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,41
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,81353
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,7767
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,16518
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,9137
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,562
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,305
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,7737
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,4145
2011-08-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,11
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,168534
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,29299
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,35818
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,16486
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,1847
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,5288
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,5919
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,1442
2011-08-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,8
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,138624
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,21752
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,31957
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,4702
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,438
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,4
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,21
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-08-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,37
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,138837
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,30573
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,39372
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,21230
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,781
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,3651
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,2513
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,3634
2011-08-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,13
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,59679
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,10297
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,18464
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,11
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,4
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,56105
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,11640
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,18158
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,13669
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,2092
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,1224
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,1216
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,2936
2011-08-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,4
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,46227
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,7667
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,11635
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,7058
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,648
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,570
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,2008
2011-08-01,SPLSYSHP  54.0-64.9 BTUH,0
2011-08-01,SPLITSYS  UNDER 16.5 BTU,0
2011-08-01,SPLITSYS  UNDER 16.5 BTU,0
2011-08-01,SPLITSYS  UNDER 16.5 BTU,0
2011-08-01,SPLITSYS  UNDER 16.5 BTU,0
2011-08-01,SPLITSYS  UNDER 16.5 BTU,17690
2011-08-01,SPLITSYS  UNDER 16.5 BTU,199
2011-08-01,SPLITSYS  UNDER 16.5 BTU,2
2011-08-01,SPLITSYS  UNDER 16.5 BTU,3128
2011-08-01,SPLITSYS  UNDER 16.5 BTU,1496
2011-08-01,SPLITSYS  UNDER 16.5 BTU,13
2011-08-01,SPLITSYS  UNDER 16.5 BTU,0
2011-08-01,SPLITSYS  UNDER 16.5 BTU,7833
2011-08-01,SPLITSYS  UNDER 16.5 BTU,0
2011-08-01,SPLITSYS  16.5-21.9 BTUH,0
2011-08-01,SPLITSYS  16.5-21.9 BTUH,1193
2011-08-01,SPLITSYS  16.5-21.9 BTUH,0
2011-08-01,SPLITSYS  16.5-21.9 BTUH,0
2011-08-01,SPLITSYS  16.5-21.9 BTUH,137825
2011-08-01,SPLITSYS  16.5-21.9 BTUH,14587
2011-08-01,SPLITSYS  16.5-21.9 BTUH,1818
2011-08-01,SPLITSYS  16.5-21.9 BTUH,9464
2011-08-01,SPLITSYS  16.5-21.9 BTUH,0
2011-08-01,SPLITSYS  16.5-21.9 BTUH,0
2011-08-01,SPLITSYS  16.5-21.9 BTUH,6119
2011-08-01,SPLITSYS  16.5-21.9 BTUH,1414
2011-08-01,SPLITSYS  16.5-21.9 BTUH,0
2011-08-01,SPLITSYS  22.0-26.9 BTUH,0
2011-08-01,SPLITSYS  22.0-26.9 BTUH,2377
2011-08-01,SPLITSYS  22.0-26.9 BTUH,0
2011-08-01,SPLITSYS  22.0-26.9 BTUH,0
2011-08-01,SPLITSYS  22.0-26.9 BTUH,418142
2011-08-01,SPLITSYS  22.0-26.9 BTUH,48866
2011-08-01,SPLITSYS  22.0-26.9 BTUH,9096
2011-08-01,SPLITSYS  22.0-26.9 BTUH,31154
2011-08-01,SPLITSYS  22.0-26.9 BTUH,10444
2011-08-01,SPLITSYS  22.0-26.9 BTUH,584
2011-08-01,SPLITSYS  22.0-26.9 BTUH,4076
2011-08-01,SPLITSYS  22.0-26.9 BTUH,2613
2011-08-01,SPLITSYS  22.0-26.9 BTUH,0
2011-08-01,SPLITSYS  27.0-32.9 BTUH,0
2011-08-01,SPLITSYS  27.0-32.9 BTUH,755
2011-08-01,SPLITSYS  27.0-32.9 BTUH,0
2011-08-01,SPLITSYS  27.0-32.9 BTUH,0
2011-08-01,SPLITSYS  27.0-32.9 BTUH,356331
2011-08-01,SPLITSYS  27.0-32.9 BTUH,52348
2011-08-01,SPLITSYS  27.0-32.9 BTUH,5387
2011-08-01,SPLITSYS  27.0-32.9 BTUH,32778
2011-08-01,SPLITSYS  27.0-32.9 BTUH,499
2011-08-01,SPLITSYS  27.0-32.9 BTUH,-9
2011-08-01,SPLITSYS  27.0-32.9 BTUH,2
2011-08-01,SPLITSYS  27.0-32.9 BTUH,270
2011-08-01,SPLITSYS  27.0-32.9 BTUH,0
2011-08-01,SPLITSYS  33.0-38.9 BTUH,0
2011-08-01,SPLITSYS  33.0-38.9 BTUH,677
2011-08-01,SPLITSYS  33.0-38.9 BTUH,0
2011-08-01,SPLITSYS  33.0-38.9 BTUH,0
2011-08-01,SPLITSYS  33.0-38.9 BTUH,427939
2011-08-01,SPLITSYS  33.0-38.9 BTUH,68147
2011-08-01,SPLITSYS  33.0-38.9 BTUH,22641
2011-08-01,SPLITSYS  33.0-38.9 BTUH,57218
2011-08-01,SPLITSYS  33.0-38.9 BTUH,8931
2011-08-01,SPLITSYS  33.0-38.9 BTUH,3370
2011-08-01,SPLITSYS  33.0-38.9 BTUH,0
2011-08-01,SPLITSYS  33.0-38.9 BTUH,7070
2011-08-01,SPLITSYS  33.0-38.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,17
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,158731
2011-08-01,SPLITSYS  39.0-43.9 BTUH,33740
2011-08-01,SPLITSYS  39.0-43.9 BTUH,16716
2011-08-01,SPLITSYS  39.0-43.9 BTUH,20584
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,336
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  39.0-43.9 BTUH,0
2011-08-01,SPLITSYS  44.0-53.9 BTUH,0
2011-08-01,SPLITSYS  44.0-53.9 BTUH,350
2011-08-01,SPLITSYS  44.0-53.9 BTUH,0
2011-08-01,SPLITSYS  44.0-53.9 BTUH,0
2011-08-01,SPLITSYS  44.0-53.9 BTUH,216059
2011-08-01,SPLITSYS  44.0-53.9 BTUH,41998
2011-08-01,SPLITSYS  44.0-53.9 BTUH,10388
2011-08-01,SPLITSYS  44.0-53.9 BTUH,37478
2011-08-01,SPLITSYS  44.0-53.9 BTUH,11478
2011-08-01,SPLITSYS  44.0-53.9 BTUH,1862
2011-08-01,SPLITSYS  44.0-53.9 BTUH,0
2011-08-01,SPLITSYS  44.0-53.9 BTUH,4478
2011-08-01,SPLITSYS  44.0-53.9 BTUH,0
2011-08-01,SPLITSYS  54.0-64.9 BTUH,0
2011-08-01,SPLITSYS  54.0-64.9 BTUH,1421
2011-08-01,SPLITSYS  54.0-64.9 BTUH,0
2011-08-01,SPLITSYS  54.0-64.9 BTUH,0
2011-08-01,SPLITSYS  54.0-64.9 BTUH,197513
2011-08-01,SPLITSYS  54.0-64.9 BTUH,26758
2011-08-01,SPLITSYS  54.0-64.9 BTUH,7638
2011-08-01,SPLITSYS  54.0-64.9 BTUH,29784
2011-08-01,SPLITSYS  54.0-64.9 BTUH,3386
2011-08-01,SPLITSYS  54.0-64.9 BTUH,1004
2011-08-01,SPLITSYS  54.0-64.9 BTUH,0
2011-08-01,SPLITSYS  54.0-64.9 BTUH,3486
2011-08-01,SPLITSYS  54.0-64.9 BTUH,0
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,8452
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,4296
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,1799
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,8280
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,2226
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,1725
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,458
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,40813
2011-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,49
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,90293
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,9021
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,18072
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,10028
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,595
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,367
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,8212
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,4444
2011-09-01,SPLSYSHP  16.5-21.9 BTUH,0
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,6
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,183305
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,32457
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,38807
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,17921
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,1936
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,5722
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,6246
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,1592
2011-09-01,SPLSYSHP  22.0-26.9 BTUH,0
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,8
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,152107
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,23629
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,34609
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,5326
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,457
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,6
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,35
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-09-01,SPLSYSHP  27.0-32.9 BTUH,0
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,42
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,152375
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,34337
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,42427
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,23287
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,861
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,4117
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,2636
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,3997
2011-09-01,SPLSYSHP  33.0-38.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,13
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,65404
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,11398
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,20137
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,12
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,21
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  39.0-43.9 BTUH,0
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,6
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,0
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,61843
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,12871
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,19637
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,15086
2011-09-01,SPLSYSHP  44.0-53.9 BTUH,2341
